id,type,title,genre,description,published_at,content_rating,rating_value,rating_count,duration,keywords,directors,actors
tt0454876,Movie,Life of Pi,"['Adventure', 'Drama', 'Fantasy']","A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",2012-12-20,12,7.9,662675,127,"['tiger', 'india', 'journey', 'faith', 'animal']",['Ang Lee'],"['Suraj Sharma', 'Irrfan Khan', 'Adil Hussain']"
tt0119590,Movie,Ma vie en rose,['Drama'],Ludovic is an innocent seven-year-old child who provokes horror in his community when he dresses in girls clothes and insists he's a girl.,1997-10-09,AL,7.5,9008,88,"['boy dresses as a girl', 'gender', 'gay slur', 'homophobia', 'gay kid']",['Alain Berliner'],"['Georges Du Fresne', 'Michèle Laroque', 'Jean-Philippe Écoffey']"
tt0100604,Movie,Short Time,"['Action', 'Comedy', 'Crime']","When a police detective thinks he is dying and learns that his life insurance pays out more if he dies in the line of duty, he tries to make that happen.",1992-02-21,PG-13,6.3,2627,97,"['detective', 'bus', 'police', 'physical comedy', 'slapstick comedy']",['Gregg Champion'],"['Dabney Coleman', 'Matt Frewer', 'Teri Garr']"
tt0418279,Movie,Transformers,"['Action', 'Adventure', 'Sci-Fi']","An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.",2007-07-04,12,7,671344,144,"['evil alien robot', 'transformers', 'product placement', 'alien contact', 'remake of tv show']",['Michael Bay'],"['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel']"
tt2033933,Movie,2005 Academy Award Nominated Short Films,"['Animation', 'Action', 'Drama']",,2006-02-24,,7.1,61,162,[''],"['Shane Acker', 'Mark Andrews', 'John Canemaker']",[]
tt4242158,Movie,Gang jiong,"['Action', 'Adventure', 'Comedy']","The film follows Xu Lai, a former artist whose dreams were dashed when the responsibilities of life set in. With his life now revolving around his wife Cai Bo who is obsessed with having children, the quirks of his eccentric famil...",2015-09-25,Not Rated,5.4,1861,114,[''],['Zheng Xu'],"['Zheng Xu', 'Wei Zhao', ""Bei'er Bao""]"
tt4137324,Movie,Magician: The Astonishing Life and Work of Orson Welles,"['Documentary', 'Biography']","A look at the life and work of the great theatre, radio and film artist.",2015-07-03,PG-13,6.9,968,91,"['reference to variety magazine', 'cinematheque francaise', 'book', 'reference to roger ebert', 'reference to new jersey']",['Chuck Workman'],"['Orson Welles', 'Simon Callow', 'Christopher Welles']"
tt0186566,Movie,Space Cowboys,"['Action', 'Adventure', 'Thriller']","When retired engineer Frank Corvin is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",2000-11-02,AL,6.5,85752,130,"['space shuttle', 'astronaut', 'satellite', 'flight simulator', 'one last job']",['Clint Eastwood'],"['Clint Eastwood', 'Tommy Lee Jones', 'Donald Sutherland']"
tt1907668,Movie,Flight,"['Drama', 'Thriller']",Troubling questions arise after airline pilot Whip Whitaker makes a miracle landing after a mid-air catastrophe.,2013-01-31,12,7.3,374353,138,"['airplane crash', 'pilot', 'stewardess', 'airplane pilot', 'black man white woman relationship']",['Robert Zemeckis'],"['Denzel Washington', 'Nadine Velazquez', 'Don Cheadle']"
tt1278379,Movie,Jack Goes Boating,"['Drama', 'Romance']","A limo driver's blind date sparks a tale of love, betrayal, friendship, and grace centered around two working-class New York City couples.",2010-12-29,R,6.3,8704,91,"['new york city', 'virgin', 'father daughter relationship', 'adultery', 'snowing']",['Philip Seymour Hoffman'],"['Philip Seymour Hoffman', 'Amy Ryan', 'John Ortiz']"
tt0163978,Movie,The Beach,"['Adventure', 'Drama', 'Romance']","On vacation in Thailand, Richard sets out for an island rumored to be a solitary beach paradise.",2000-03-16,16,6.6,252390,119,"['thailand', 'travel', 'beach', 'island', 'voice over narration']",['Danny Boyle'],"['Leonardo DiCaprio', 'Tilda Swinton', 'Daniel York']"
tt0094910,Movie,The Couch Trip,['Comedy'],A burnt-out shrink needs a temp. A charming escaped convict takes over his practice and radio show.,1988-07-28,R,5.8,5563,97,"['psychiatrist', 'impersonation', 'woman wears a bikini', 'london england', 'radio station']",['Michael Ritchie'],"['Dan Aykroyd', 'Walter Matthau', 'Charles Grodin']"
tt0756727,Movie,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),"['Documentary', 'Biography', 'Music']",The life and work of the enigmatic folk rock singer-songwriter.,2006-02-04,Not Rated,7.6,1857,116,"['self destructiveness', 'reference to franz schubert', 'cousin cousin relationship', 'embezzlement', 'loss of friend']",['John Scheinfeld'],"['Gerry Beckley', 'Lee Blackman', 'Perry Botkin Jr.']"
tt0089383,Movie,Joshua Then and Now,"['Comedy', 'Drama']","The story of a Jewish writer, from his life as a young boy in Montreal to his more complicated grown-up life.",1985-09-05,R,6.5,612,178,"['antisemitic joke', 'racist joke', 'reference to charles darwin', 'semi autobiographical', 'reference to the book of job']",['Ted Kotcheff'],"['James Woods', 'Gabrielle Lazure', 'Alan Arkin']"
tt0270980,Movie,My Boss's Daughter,"['Comedy', 'Romance']","After a man is asked to house sit for his boss, he becomes determined to get closer to the boss's daughter, but events keep unfolding that stop him from achieving his goal.",2003-10-16,6,4.7,30565,86,"['boss&apos; daughter', 'crush', 'reference to o.j. simpson', 'kiss', 'housesitting']",['David Zucker'],"['Ashton Kutcher', 'Tara Reid', 'Andy Richter']"
tt0105459,Movie,Split Second,"['Action', 'Crime', 'Horror']","In a flooded future London, Detective Harley Stone hunts a serial killer who murdered his partner, and has haunted him ever since. He soon discovers what he is hunting might not be human.",1992-06-05,16,6,16474,90,"['serial killer', 'global warming', 'police detective', 'london england', 'female nudity']",['Tony Maylam'],"['Rutger Hauer', 'Kim Cattrall', 'Alastair Duncan']"
tt0356721,Movie,I Heart Huckabees,['Comedy'],"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",2004-10-22,AL,6.5,66127,107,"['environmental activism', 'surreal comedy', 'dark comedy', 'search for meaning', 'interconnected lives']",['David O. Russell'],"['Jason Schwartzman', 'Jude Law', 'Naomi Watts']"
tt0487894,Movie,Things You Don't Tell...,['Thriller'],"A psychological thriller about three people caught in a web of deceit and lies. Everything is contained on the surface until a chance meeting triggers a series of tragic events that rips their worlds apart. As the truth unravels, ...",,R,4.4,104,100,['tape over mouth'],['Alex Melli'],"['Ryan Reyes', 'Noel Thurman', 'Amanda Bauman']"
tt0086200,Movie,Risky Business,"['Comedy', 'Crime', 'Drama']","A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand.",1984-02-16,12,6.8,98995,99,"['1980s', 'teen movie', 'dancing in underwear', 'sex scene', 'dance scene']",['Paul Brickman'],"['Tom Cruise', 'Rebecca De Mornay', 'Joe Pantoliano']"
tt0134619,Movie,Disturbing Behavior,"['Horror', 'Mystery', 'Sci-Fi']","The new kid in Cradle Bay, Washington stumbles across something sinister about the town's method of transforming its unruly teens into upstanding citizens.",1998-07-24,16,5.6,25109,84,"['female topless nudity', 'attempted rape', 'high school', 'stepford wives plot', 'grocery store']",['David Nutter'],"['James Marsden', 'Katie Holmes', 'Nick Stahl']"
tt1045778,Movie,Year One,['Comedy'],"After being banished from their tribe, two hunter-gatherers encounter Biblical characters and eventually wind up in the city of Sodom.",2009-06-19,12,4.9,103229,97,"['horniness', 'sodom', 'cain and abel', 'biblical satire', 'prehistory']",['Harold Ramis'],"['Jack Black', 'Michael Cera', 'Olivia Wilde']"
tt0120112,Movie,She's So Lovely,"['Drama', 'Romance']","After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.",1998-01-08,16,5.9,8707,100,"['protective male', 'obsession', 'class differences', 'passion', 'independent film']",['Nick Cassavetes'],"['Sean Penn', 'Robin Wright', 'John Travolta']"
tt2752724,Movie,Money for Nothing: Inside the Federal Reserve,"['Documentary', 'History', 'News']","Nearly 100 years after its creation, the power of the U.S. Federal Reserve has never been greater. Markets and governments around the world hold their breath in anticipation of the Fed Chairman's every word. Yet the average person...",2013-09-06,Not Rated,7.3,1147,104,"['economic history', 'economic power', 'loan', 'investment', 'currency']",['Jim Bruce'],"['Liev Schreiber', 'Paul Volcker', 'Janet Yellen']"
tt0795434,Movie,Namastey London,"['Comedy', 'Drama', 'Romance']","A man takes his thoroughly-British daughter to his home country, India. There, he arranges her marriage to someone she considers a fool. The daughter attempts to outwit them, but the groom quietly and patiently hatches his own plan.",2007-03-23,12,7.1,22808,128,"['middle finger', 'india', 'marriage', 'london england', 'sugarcane']",['Vipul Amrutlal Shah'],"['Akshay Kumar', 'Katrina Kaif', 'Rishi Kapoor']"
tt0304141,Movie,Harry Potter and the Prisoner of Azkaban,"['Adventure', 'Family', 'Fantasy']","Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",2004-06-02,9,7.9,685753,142,"['werewolf', 'magic', 'wizard', 'rat', 'school of magic']",['Alfonso Cuarón'],"['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint']"
tt0098112,Movie,Powwow Highway,"['Adventure', 'Drama']","Two Northern Cheyenne men take a road trip from Montana to New Mexico to bail out the sister of one of them who has been framed and arrested in Santa Fe. On the way, they begin to reconnect to their spiritual heritage.",1990-05-11,R,7.2,1885,91,"['native american protagonist', 'native american', 'native american reservation', 'buddy movie', 'independent film']",['Jonathan Wacks'],"['Gary Farmer', 'A Martinez', 'Joanelle Romero']"
tt0127349,Movie,Waking the Dead,"['Drama', 'Mystery', 'Romance']","A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",2000-03-24,R,6.4,7558,105,"['female nudity', 'based on novel', 'father daughter relationship', 'democratic party', 'brother sister relationship']",['Keith Gordon'],"['Billy Crudup', 'Bill Haugland', 'Nelson Landrieu']"
tt0097613,Movie,The January Man,"['Action', 'Comedy', 'Crime']","Two years after being forced out of NYPD, quirky Nick is rehired by the mayor to catch a serial killer after the 11th murder of a woman.",1989-06-15,AL,5.5,9110,97,"['police officer', 'brother brother relationship', 'computer', 'sex in bed', 'sex scene']","[""Pat O'Connor""]","['Kevin Kline', 'Mary Elizabeth Mastrantonio', 'Susan Sarandon']"
tt1763275,Movie,Regina Spektor Live in London,"['Documentary', 'Music']","Live In London, the first live recording and concert film from acclaimed artist Regina Spektor. Captured mainly at London's famed Hammersmith Apollo Theatre, Live In London features 22 remarkable performances that span Spektor's b...",2010-11-22,Unrated,9,72,67,"['concert film', 'non fiction']",['Adria Petty'],['Regina Spektor']
tt0118894,Movie,Cousin Bette,"['Comedy', 'Drama', 'Romance']","When her sister dies in 1846, Bette moves from the château to Paris to work as a theater seamstress. She helps a handsome, starving artist. When her niece lures him away from her, she plans a devious revenge.",1998-06-12,R,6.2,2826,108,"['songbird', 'army', 'soup', 'deception', '360 degree well camera shot']",['Des McAnuff'],"['Jessica Lange', 'Elisabeth Shue', 'Bob Hoskins']"
tt0113749,Movie,Mallrats,"['Comedy', 'Romance']","Both dumped by their girlfriends, two best friends seek refuge in the local mall.",1995-10-20,6,7,128332,94,"['mall', 'jay and silent bob', 'dumped by girlfriend', 'masturbation', 'view askewniverse']",['Kevin Smith'],"['Shannen Doherty', 'Jeremy London', 'Jason Lee']"
tt0087096,Movie,Crackers,"['Adventure', 'Comedy', 'Crime']","Reduced to minding the counter at a crusty pawn shop, Weslake tumbles onto a scheme by some disgruntled misfit clients to rob the place. Rather than blow the whistle, however, he insinuates himself as the heist's mastermind.",1984-02-17,PG,5.2,1537,91,"['burglary', 'friendship', 'petty criminal', 'unemployment', 'theft']",['Louis Malle'],"['Donald Sutherland', 'Jack Warden', 'Sean Penn']"
tt0107111,Movie,High Lonesome: The Story of Bluegrass Music,"['Documentary', 'Music']","Traces the music and sounds from its Appalachian roots to the present. The rise, fall, and consistent revival of bluegrass chronicled through oral history and visual record.",,Not Rated,7.9,140,95,"['f rated', 'country music', 'bluegrass', 'bluegrass music', 'narration']",['Rachel Liebling'],"['Sam Bush', 'Curly Ray Cline', 'Pat Enright']"
tt0232500,Movie,The Fast and the Furious,"['Action', 'Crime', 'Thriller']",Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.,2001-09-20,12,6.8,416550,106,"['illegal street racing', 'robbery', 'undercover', 'truck', 'street racing']",['Rob Cohen'],"['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']"
tt0110428,Movie,The Madness of King George,"['Biography', 'Comedy', 'Drama']","When King George III goes mad, his Lieutenants try to adjust the rules to run the country without his participation.",1995-08-10,PG-13,7.2,18144,110,"['king of england', 'aristocracy', 'defecation', 'colonialism', 'man wears a nightcap']",['Nicholas Hytner'],"['Nigel Hawthorne', 'Helen Mirren', 'Rupert Graves']"
tt0096332,Movie,The Unbearable Lightness of Being,"['Drama', 'Romance']","Central Europe, 1968: A Czech doctor with an active sex life meets a woman who wants monogamy, and then the Soviet invasion further disrupts their lives.",1988-06-02,6,7.3,38433,171,"['female nudity', 'soviet invasion of czechoslovakia', 'soviet occupation', 'sexual promiscuity', 'menage a trois']",['Philip Kaufman'],"['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin']"
tt0408345,Movie,Firewall,"['Action', 'Crime', 'Thriller']","A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.",2006-04-13,12,5.8,59475,105,"['child gagged', 'child in jeopardy', 'frame up', 'bank', 'meeting']",['Richard Loncraine'],"['Harrison Ford', 'Virginia Madsen', 'Paul Bettany']"
tt1702443,Movie,Justin Bieber: Never Say Never,"['Documentary', 'Music']",This documentary follows Justin Bieber with some footage of performances from his 2010 concert tour.,2011-03-31,AL,1.7,76430,105,"['year 2010', '2010s', 'documentary produced by subject', 'manager', 'star']",['Jon M. Chu'],"['Justin Bieber', 'Boyz II Men', 'Miley Cyrus']"
tt2062484,Movie,Aurora,"['Short', 'Action', 'Adventure']","After his wife is kidnapped by a group of slave traders, Emerson Marks, captain of the airship 'Aurora', must fight against all odds in order to rescue her.",,,6.5,35,34,[''],['Chris Kellett'],"['Mark Aitchison', 'Nick Bennett', 'Nick Buckland']"
tt0493081,Movie,Wrestling with Angels: Playwright Tony Kushner,['Documentary'],"A documentary on the personal and political life of Pulitzer Prize-winning playwright, Tony Kushner. The film begins in 2001, when Kushner was mounting the production of his play ""Homebody/Kabul"" and runs through 2004, as he worke...",,,6.8,129,98,"['playwright', 'f rated']",['Freida Lee Mock'],"['Firdous Bamji', 'Bill Camp', 'Harrison Chad']"
tt0290212,Movie,Full Frontal,"['Comedy', 'Romance']","A day in the life of a group of men and women in Hollywood, in the hours leading up to a friend's birthday party.",2002-11-21,AL,4.7,11279,101,"['sex', 'satire comedy', 'women', 'group', 'hollywood']",['Steven Soderbergh'],"['Julia Roberts', 'David Hyde Pierce', 'David Duchovny']"
tt1728986,Movie,Bol Bachchan,"['Action', 'Comedy']","All hell breaks loose when a Muslim man breaks a temple lock to save a little child, thus for his safety keeps a Hindu name, where he starts making web of lies.",2012-07-06,PG,5.6,9760,155,['child'],['Rohit Shetty'],"['Amitabh Bachchan', 'Ajay Devgn', 'Abhishek Bachchan']"
tt1134629,Movie,The Private Lives of Pippa Lee,"['Comedy', 'Drama', 'Romance']","After her much older husband forces a move to a suburban retirement community, Pippa Lee engages in a period of reflection and finds herself heading toward a quiet nervous breakdown.",2009-07-30,12,6.3,14176,98,"['retirement', 'older man younger woman relationship', 'older husband younger wife relationship', 'sleepwalking', 'moodiness']",['Rebecca Miller'],"['Robin Wright', 'Alan Arkin', 'Mike Binder']"
